,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,garagem,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,banheiros,suites,portaria permanente
762,135059,Jardim Camburi,695000.0,637.0,91.0,2,1,2,1,0,1,45,1,1, Frente,2, solidárias e cobertas ,5,1,0,1,0,1,1,0,1,1,1,3,2,1,1
763,582062,Santa Lúcia,695000.0,825.6,184.0,3,1,2,1,1,1,84,1,1, Frente,2," privativa, coberta e cabe 2 carros (1 na escritura) ",6,0,1,1,1,1,1,1,1,1,1,4,3,1,1
764,588232,Praia do Canto,695000.0,822.25,93.0,3,1,2,1,1,1,4,1,1, Frente,2, livres e cobertas + box ,0,0,1,1,1,1,1,1,1,1,1,3,3,1,1
765,601891,Mata da Praia,695000.0,998.01,148.73,5,2,2,1,1,2,16,2,0, Frente,2, livre e coberta ,4,0,0,0,0,1,1,0,0,0,1,4,5,2,1
766,598677,Jardim Camburi,698000.0,647.95,150.0,1,1,2,1,0,1,16,1,0, Frente,2, solidária e cobertas ,4,1,0,0,0,0,1,0,1,0,1,3,1,1,0
767,578390,Mata da Praia,699000.0,1000.0,71.2,2,1,2,1,0,1,52,1,1, Lateral,2, privativa ,4,1,1,1,0,1,1,1,1,0,1,2,2,1,1
768,622044,Jardim Camburi,699000.0,691.23,160.0,3,1,2,0,0,1,3,2,0, Frente,2, privativa / solidaria / livre / coberta ,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0
769,657887,Jardim da Penha,699000.0,770.0,120.0,2,1,2,0,0,1,16,1,0, Frente,2," privativa, livre ",4,0,0,0,0,0,0,0,0,0,0,3,2,1,0
770,650931,Jardim da Penha,699839.0,0.0,107.0,2,1,2,1,0,1,40,2,1, Frente,2," cobertas, privativas e solidarias ",4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
771,69885,Jardim Camburi,700000.0,655.0,144.0,1,1,2,1,0,1,12,1,1, Frente,2," privativa, solidaria ",2,0,0,0,0,0,1,0,1,0,1,3,1,1,0
772,455885,Jardim da Penha,700000.0,900.0,140.0,4,2,2,1,1,1,20,1,0, Lateral,2, privativa e coberta ,4,0,1,1,0,1,1,0,1,1,1,4,4,2,0
773,631815,Mata da Praia,700000.0,791.25,140.0,3,2,2,1,1,1,16,1,1, Frente,2, ,4,1,0,0,0,0,1,0,0,1,1,3,3,2,0
774,635892,Bento Ferreira,700000.0,645.6,104.0,2,1,2,1,0,1,48,1,1, Lateral,2, cobertas - privativas e solidarias 105 e 106 ,4,0,1,1,1,1,1,1,1,1,1,3,2,1,1
775,637676,Jardim Camburi,700000.0,573.2,93.0,1,1,2,1,0,1,18,1,0, Frente,2, privativas / cobertas ,2,1,0,1,0,1,1,0,1,0,1,3,1,1,1
776,646284,Jardim Camburi,700000.0,778.0,110.0,1,1,2,1,1,1,40,2,1, Fundo,2, privativa / solidária / coberta ,4,0,0,1,1,1,1,1,1,1,1,3,1,1,1
777,657498,Jardim da Penha,700000.0,542.0,128.5,3,1,1,0,1,1,10,2,0, Frente,1, vaga solta ,3,0,0,1,0,0,1,0,1,0,1,3,3,1,0
778,619859,Mata da Praia,706432.43,0.0,119.46,1,2,2,0,0,1,78,1,1, Frente,2, coberta ,6,1,1,0,0,1,1,1,1,1,1,3,1,2,0
779,622227,Praia do Canto,710000.0,889.61,128.0,3,1,1,0,1,2,44,1,1, Fundo,1, livre ,4,0,0,0,0,1,1,0,1,1,1,3,3,1,1
780,643545,Barro Vermelho,710000.0,637.8,94.37,2,1,2,1,0,1,36,1,1, Lateral,2," privativas, cobertas e solidárias ",3,1,1,1,0,1,1,1,1,1,0,3,2,1,1
781,650921,Jardim da Penha,714173.0,0.0,88.0,2,1,2,1,0,1,40,1,1, Frente,2," cobertas, privativas e solidarias ",4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
782,71172,Jardim da Penha,720000.0,500.0,117.0,1,2,2,1,1,1,10,1,0, Frente,2, cobertas ,2,0,0,1,0,1,1,0,1,1,1,3,1,2,0
783,605443,Praia do Canto,720000.0,902.6,150.0,3,1,1,1,1,2,24,1,1, Frente,1, livre ,2,0,1,1,1,1,1,1,1,0,1,4,3,1,1
784,619436,Jardim da Penha,720000.0,564.6,85.0,1,1,2,1,0,1,24,1,1, Lateral,2, vagas nº 12 e 13 ,4,1,0,1,0,1,1,1,1,0,1,3,1,1,0
785,639817,Praia do Canto,720000.0,860.8,105.0,3,1,2,1,1,1,39,2,1, Frente,2, soltas e cobertas - privativas ,3,1,1,1,0,1,1,0,1,1,1,3,3,1,1
786,640930,Praia do Canto,720000.0,942.1,130.0,2,1,2,1,1,1,20,1,0, Frente,2, solidária ,2,1,0,1,0,1,1,0,1,0,1,3,2,1,0
787,613349,Mata da Praia,720976.29,0.0,96.93,1,2,2,0,0,1,78,1,1, Fundo,2, cobertas ,6,1,1,0,0,1,1,1,1,1,1,3,1,2,0
788,583041,Jardim da Penha,725000.0,472.48,100.0,1,1,2,1,1,2,20,1,0, Frente,2," privativa, solidária ",2,0,0,0,0,1,1,0,0,0,1,3,1,1,0
789,639402,Jardim da Penha,727000.0,907.4,135.0,1,2,2,1,1,1,10,1,1, Frente,2," privativas, livres e cobertas. ",3,0,0,1,0,1,1,0,0,1,1,3,1,2,0
790,66669,Jardim da Penha,730000.0,501.9,130.0,2,1,1,1,1,1,16,1,0, Fundo,1, ,4,0,0,0,0,1,1,0,1,0,1,4,2,1,0
791,600420,Jardim Camburi,730000.0,671.93,108.0,3,1,2,1,0,1,16,2,1, Frente,2, livres e cobertas ,2,1,0,1,0,1,1,0,1,1,1,3,3,1,0
792,649930,Praia do Canto,735000.0,491.48,95.0,2,1,2,1,1,1,48,1,1, Fundo,2," privativas, cobertas e solidárias ",4,0,1,1,0,1,0,0,1,1,1,3,2,1,1
793,610689,Jardim da Penha,735504.82,2.0,81.51,1,1,2,0,0,1,30,1,1, Lateral,2, privativa e coberta ,6,0,0,0,0,1,1,1,1,1,1,3,1,1,0
794,597466,Jardim Camburi,735537.0,0.0,116.37,1,1,2,0,0,1,20,1,1, Frente,2, ,4,0,0,0,0,0,1,1,0,1,1,3,1,1,1
795,650633,Bento Ferreira,739400.0,1183.48,184.85,1,1,2,1,0,1,32,1,1, Fundo,2, coberta ,4,0,0,1,0,0,1,1,1,1,1,2,1,1,1
796,571586,Barro Vermelho,740000.0,670.52,105.0,3,1,2,1,0,1,0,1,1, Frente,2, privativas e cobertas ,0,1,1,1,0,1,1,0,1,1,1,3,3,1,1
797,583084,Jardim da Penha,740000.0,472.48,100.0,1,1,2,1,1,2,20,1,0, Frente,2," privativa, solidária ",2,1,0,0,0,1,1,0,0,0,1,3,1,1,0
798,583083,Jardim da Penha,745000.0,472.48,100.0,1,1,2,1,1,2,20,1,0, Frente,2," privativa, solidária ",2,1,0,0,0,1,1,0,0,0,1,3,1,1,0
799,606565,Praia do Canto,749000.0,1163.01,109.77,1,1,2,1,0,1,24,1,1, Frente,2, duas vagas privativas e cobertas ,2,1,0,1,0,0,1,0,1,0,1,3,1,1,1
800,119930,Praia do Canto,750000.0,745.4,110.0,1,1,2,1,1,1,33,2,1, Fundo,2," privativa, coberta e soltas. ",3,0,1,1,0,1,1,1,1,1,1,3,1,1,1
801,538507,Jardim Camburi,750000.0,612.0,160.0,3,1,2,1,0,2,21,2,1, Fundo,2," privativas, cobertas e livres ",3,1,1,1,0,1,1,0,1,0,0,3,3,1,0
802,578413,Mata da Praia,750000.0,735.0,130.0,2,1,2,1,1,1,8,1,0, Frente,2, soltas e cobertas ,2,1,0,0,0,0,1,0,0,1,1,3,2,1,0
803,581006,Praia do Canto,750000.0,843.0,110.0,2,1,2,1,1,1,52,1,1, Frente,2, privativa/coberta ,4,0,1,1,1,1,1,1,1,1,1,3,2,1,1
804,625472,Jardim Camburi,750000.0,411.65,145.0,3,2,2,1,0,1,32,1,1, Fundo,2," privativas, cobertas, 01 presa,01 livre ",4,1,0,1,0,1,1,0,0,1,0,3,3,2,0
805,628773,Praia do Canto,750000.0,851.0,110.0,1,1,2,1,1,1,0,2,1, Fundo,2, solidarias ,2,1,1,1,0,1,1,0,1,0,1,3,1,1,1
806,131733,Jardim da Penha,750000.0,341.97,115.0,1,2,2,1,0,2,10,2,1, Frente,2, livres ,2,0,0,1,0,1,1,0,1,0,1,3,1,2,1
807,658166,Praia do Canto,750000.0,1097.4,136.0,3,1,1,1,1,1,14,4,1, Frente,1, livre e coberta ,2,0,0,1,0,1,1,0,0,0,1,3,3,1,1
808,664756,Santa Lúcia,750000.0,973.46,220.0,2,3,2,1,1,1,22,1,0, Frente,2, livres ,2,0,0,0,0,1,1,0,1,0,1,5,2,3,0
809,591161,Jardim Camburi,760000.0,553.0,170.0,3,2,2,1,0,1,5,1,1, Frente,2, privativas ,1,0,0,1,0,1,1,0,1,0,0,3,3,2,0
810,534848,Praia do Canto,765000.0,1100.0,130.0,1,2,2,1,0,1,20,1,1, Frente,2, privativa ,2,1,1,1,0,1,1,0,1,1,1,3,1,2,1
811,383998,Jardim Camburi,769000.0,314.13,132.0,1,2,2,1,0,1,24,1,1, Frente,2, solidárias ,4,1,0,1,0,0,1,0,1,0,1,3,1,2,0
812,635286,Praia do Canto,770000.0,1313.2,178.0,4,2,2,0,1,2,12,1,1, Frente,2, livres e cobertas + box ,1,1,1,1,0,1,1,0,1,1,1,4,4,2,0
813,644748,Enseada do Suá,770000.0,800.0,96.0,2,1,2,0,0,1,0,1,1, Frente,2, 87 e 88 ,0,1,0,1,1,0,0,1,1,1,1,3,2,1,1
814,66457,Jardim Camburi,770000.0,750.0,160.0,1,1,2,1,0,2,28,1,1, Frente,2," privativa, livre e coberta ",4,1,0,1,0,1,1,0,1,1,1,3,1,1,1
815,655128,Praia do Canto,775000.0,968.0,109.0,1,1,2,1,1,1,28,1,1, Frente,2," livres, privativas e cobertas ",2,0,0,1,0,1,1,1,1,1,1,3,1,1,1
816,475870,Praia do Canto,780000.0,550.0,180.0,3,1,2,1,1,2,10,1,0, Frente,2, livres cobertas ,1,0,0,1,0,0,1,0,1,0,1,4,3,1,0
817,600039,Bento Ferreira,780000.0,1001.0,160.0,1,1,1,0,0,1,24,2,1, Frente,1, privativa ,2,1,1,1,0,0,1,0,1,1,1,4,1,1,1
818,623033,Praia do Canto,780000.0,806.75,178.0,3,1,1,0,1,2,36,1,0, Frente,1, livre ,4,1,0,0,0,1,1,0,1,0,1,4,3,1,1
819,641102,Jardim Camburi,780000.0,615.0,144.0,4,2,2,1,1,2,7,3,1, Frente,2, cobertas e solidárias no térreo e vagas para visitantes ,1,1,1,1,0,1,1,0,1,1,1,4,4,2,0
820,643179,Jardim da Penha,780000.0,990.0,170.0,4,2,2,1,1,1,12,1,0, Frente,2," privativas, solidárias e cobertas ",4,1,0,0,0,1,1,0,1,0,1,4,4,2,0
821,651040,Enseada do Suá,780000.0,755.7,85.0,2,1,2,1,0,1,324,1,1, Lateral,2," livre, solidária e coberta ",6,1,1,1,1,1,1,1,1,1,1,3,2,1,1
822,655721,Barro Vermelho,785000.0,1042.1,102.88,3,1,2,1,0,1,30,1,1, Frente,2," livre, solidária e coberta ",2,1,0,0,0,1,1,0,1,1,1,3,3,1,1
823,557158,Jardim da Penha,790000.0,1011.45,212.5,2,1,2,1,1,1,6,1,0, Frente,2, cobertas e soltas ,2,1,0,1,0,1,1,0,1,0,1,4,2,1,0
824,567967,Enseada do Suá,790000.0,700.0,128.0,1,1,2,1,1,1,33,0,1, Lateral,2, coberta ,3,0,0,0,0,0,1,0,1,0,1,3,1,1,1
825,333731,Jardim da Penha,790000.0,1549.61,243.0,1,1,2,1,1,2,3,2,0, Frente,2, solidárias ,1,1,0,0,0,1,1,0,1,0,0,4,1,1,0
826,632554,Praia de Santa Helena,790000.0,893.52,108.0,2,3,2,1,0,1,96,1,1, Lateral,2, privativa / livre / solidaria / coberta ,4,0,1,1,1,1,1,1,1,1,1,3,2,3,1
827,509655,Santa Terezinha,790000.0,641.25,145.02,4,2,2,1,0,2,70,2,1, Lateral,2, soltas e cobertas ,10,1,1,1,0,1,1,0,1,1,1,3,4,2,1
828,599976,Barro Vermelho,795000.0,850.0,115.0,2,1,2,1,0,3,28,1,1, Frente,2, privativas e solidarias ,2,0,1,1,0,1,1,1,1,1,1,3,2,1,0
829,311990,Barro Vermelho,795000.0,645.75,104.0,3,1,2,1,1,1,86,1,1, Lateral,2, solidarias ,6,1,1,0,1,1,1,1,1,1,1,3,3,1,1
830,156314,Jardim Camburi,795000.0,782.67,113.0,1,2,2,1,0,1,0,2,1, Frente,2, privativa / solidaria ,0,1,0,0,0,1,1,0,1,1,1,4,1,2,0
831,567801,Mata da Praia,798000.0,0.0,71.2,1,1,2,0,0,1,52,0,1, Lateral,2, coberta ,4,1,1,1,0,0,1,0,1,1,1,2,1,1,1
832,646488,Jardim Camburi,798000.0,574.35,137.0,1,2,2,1,0,0,36,1,1, Frente,2, ,4,1,0,0,0,0,1,0,1,1,1,3,1,2,0
833,371998,Praia do Canto,800000.0,1178.93,112.0,1,1,2,1,1,1,20,2,0, Frente,2, privativas e cobertas ,2,1,0,1,0,0,1,0,1,0,1,2,1,1,1
834,348740,Mata da Praia,800000.0,679.15,119.37,2,1,2,1,1,3,52,1,1, Fundo,2, coberta ,4,1,1,1,0,1,1,0,1,1,1,3,2,1,1
835,610501,Praia do Canto,800000.0,832.87,150.0,2,1,2,1,1,1,24,0,1, Fundo,2," privativas, coberta, 01 presa e 01 livre ",4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
836,67042,Jardim da Penha,800000.0,858.96,140.0,1,1,2,1,1,1,6,1,0, Frente,2, privativa / coberta ,2,0,0,0,0,0,1,0,0,0,0,3,1,1,1
837,636462,Mata da Praia,800000.0,503.53,160.0,3,2,2,1,1,2,4,1,0, Frente,2, cobertas - privativas e livres ,1,1,0,1,0,1,1,0,0,0,0,3,3,2,0
838,617694,Jardim da Penha,818535.0,360.0,127.56,2,1,2,0,0,1,15,3,0, Frente,2, coberta - 4/4 a ,3,1,0,0,0,1,1,1,1,0,0,3,2,1,0
839,576495,Praia do Canto,820000.0,971.84,125.0,1,1,2,1,1,2,16,1,1, Fundo,2, livres ,2,0,0,1,0,1,1,0,1,0,1,3,1,1,0
840,607384,Barro Vermelho,820000.0,982.0,105.0,3,1,2,1,0,1,30,2,1, Frente,2, livres cobertas ,2,1,0,1,0,0,1,1,1,1,1,3,3,1,1
841,638268,Jardim da Penha,820000.0,729.01,120.0,3,1,2,1,1,1,40,1,1, Frente,2, livre/coberta ,4,0,0,0,0,0,1,0,1,0,0,3,3,1,1
842,416170,Barro Vermelho,820000.0,737.55,105.0,3,1,2,1,1,1,30,0,1, Frente,2, solidária e coberta. ,2,1,1,0,0,0,1,1,1,1,1,3,3,1,0
843,391638,Barro Vermelho,820000.0,717.0,176.45,5,2,1,1,1,1,7,1,0, Frente,1, livre ,1,1,0,0,0,0,1,0,1,0,1,4,5,2,0
844,590992,Praia do Canto,830000.0,1275.0,131.0,2,1,1,1,0,1,24,1,0, Frente,1, privativa e coberta ,2,1,0,1,0,1,1,0,1,0,1,3,2,1,1
845,344636,Mata da Praia,830000.0,76.81,120.0,1,1,2,1,0,1,48,1,1, Frente,2, cobertas e solidárias ,4,1,1,1,0,1,1,0,1,0,1,4,1,1,1
846,331860,Jardim Camburi,830000.0,870.0,140.0,1,1,2,1,0,1,7,1,1, Frente,2, livres e cobertas ,1,1,0,0,0,1,1,0,1,0,0,4,1,1,0
847,80058,Jardim Camburi,834900.0,820.0,140.0,1,1,2,1,0,1,8,1,1, Frente,2, solidaria / coberta ,1,1,0,0,0,0,1,0,1,0,1,4,1,1,0
848,630933,Mata da Praia,835000.0,888.0,128.0,1,1,1,0,1,1,50,1,1, Frente,1, privativa / coberta ,4,0,1,1,1,1,1,0,1,1,1,3,1,1,1
849,643093,Mata da Praia,840000.0,735.58,104.0,2,1,3,1,1,1,52,1,1, Frente,3, ,4,0,1,1,0,1,1,0,1,1,1,3,2,1,1
850,66648,Jardim da Penha,850000.0,1700.0,150.0,1,2,2,1,1,2,288,2,1, Frente,2, privativa ,24,1,1,1,1,1,1,1,0,1,1,4,1,2,1
851,346178,Jardim da Penha,850000.0,389.0,130.0,1,2,3,1,0,1,10,1,0, Frente,3," livre, solidaria e coberta ",2,0,0,0,0,1,1,0,1,1,1,3,1,2,0
852,138972,Mata da Praia,850000.0,600.0,135.0,1,1,1,1,1,1,52,2,1, Frente,1, privativa /coberta ,4,0,1,1,1,0,1,0,0,1,1,3,1,1,1
853,413685,Jardim Camburi,850000.0,600.0,277.0,3,2,2,1,0,1,0,1,1, Frente,2, cobertas e privativas ,0,1,1,1,0,1,1,0,1,1,0,4,3,2,0
854,402148,Praia do Canto,850000.0,1370.0,150.0,3,2,2,1,1,1,24,1,1, Frente,2, privativas  e cobertas ,2,1,1,1,0,1,1,0,1,0,1,4,3,2,1
855,502373,Enseada do Suá,850000.0,1190.0,152.0,1,2,2,1,1,1,52,1,1, Lateral,2, coberta / privativa ,4,0,0,1,0,0,1,0,1,1,1,4,1,2,1
856,629639,Jardim da Penha,850000.0,1100.0,120.0,2,1,2,1,1,1,10,2,0, Frente,2, livres e cobertas ,2,1,0,1,0,1,1,0,1,0,0,4,2,1,0
857,472016,Mata da Praia,850000.0,701.0,115.0,1,1,2,1,0,1,48,1,1, Fundo,2, privativa / coberta ,4,1,1,1,0,1,1,0,1,1,1,4,1,1,1
858,328965,Jardim da Penha,850000.0,1263.18,138.0,3,1,2,1,1,1,20,1,0, Lateral,2, solidárias ,4,1,0,0,0,0,1,0,1,1,1,4,3,1,1
859,388262,Jardim da Penha,850000.0,755.71,127.0,3,1,2,1,1,1,10,2,0, Frente,2, solidárias e cobertas ,2,0,0,1,0,1,1,0,1,0,1,4,3,1,0
860,652600,Praia do Canto,850000.0,1098.0,120.0,3,1,2,1,1,1,32,1,1, Fundo,2," livre, privativa e coberta ",2,1,0,1,0,1,1,1,1,1,1,3,3,1,1
861,658993,Mata da Praia,850000.0,850.0,115.0,1,1,2,1,1,2,52,1,0, Fundo,2, soltas e cobertas ,4,0,0,0,0,0,0,0,1,1,1,3,1,1,1
862,645406,Barro Vermelho,860000.0,658.0,107.0,1,1,2,1,0,1,114,2,1, Frente,2," privativa, solidária, coberta. ",6,1,1,1,0,1,1,0,1,1,1,3,1,1,1
863,647576,Praia do Canto,860000.0,816.7,184.0,3,1,1,0,1,2,168,1,1, Frente,1, solidária ,6,1,1,0,1,0,1,0,1,1,0,3,3,1,1
864,144017,Jardim da Penha,865000.0,408.66,150.0,3,1,1,1,1,1,6,1,0, Frente,1, coberta que cabem 2 carros ,2,1,0,0,0,0,1,0,1,0,0,4,3,1,0
865,648949,Jardim Camburi,868000.0,0.0,175.0,1,1,2,0,0,1,24,1,1, Fundo,2, ,4,1,0,0,0,0,0,1,1,1,1,3,1,1,0
866,626829,Jardim Camburi,870000.0,728.0,166.51,2,1,2,1,1,1,40,2,1, Frente,2, privativa/ solidaria / coberta ,4,1,0,1,0,1,1,1,1,1,1,4,2,1,1
867,653467,Bento Ferreira,879000.0,915.0,123.07,1,3,2,1,0,1,52,3,1, Frente,2, privativas ,4,0,1,1,0,1,1,1,1,1,1,3,1,3,0
868,646727,Praia do Canto,888000.0,1.0,69.16,2,2,2,1,0,1,0,1,1, Frente,2, 1 livre e 1 solidária. cobertas. ,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0
869,136170,Barro Vermelho,890000.0,589.91,145.0,4,1,3,1,1,1,6,2,0, Frente,3, cobertas e espaçosas ,1,1,0,1,0,1,1,0,1,0,1,4,4,1,0
870,538488,Praia de Santa Helena,890000.0,490.0,108.0,1,3,2,1,1,1,96,1,1, Lateral,2," livres, solidarias e cobertas ",4,0,1,1,1,1,1,0,1,1,1,3,1,3,1
871,644291,Mata da Praia,890000.0,923.0,128.0,1,1,1,1,1,1,50,2,1, Frente,1, privativa / coberta ,4,1,1,1,1,1,1,0,1,1,1,3,1,1,1
872,654024,Santa Luíza,895000.0,575.28,105.0,1,1,2,1,0,1,78,1,1, Frente,2," privativa, coberta e livre ",6,0,1,1,0,1,1,1,1,1,1,3,1,1,1
873,120069,Jardim Camburi,895000.0,569.29,118.21,3,1,2,1,1,1,16,1,1, Frente,2, soltas e cobertas ,2,1,0,1,0,1,1,0,1,1,1,4,3,1,0
874,630935,Enseada do Suá,898000.0,1269.32,144.0,3,1,3,1,0,2,320,2,1, Frente,3, cobertas (1 solta e 2 solidárias) ,8,0,1,1,1,1,1,1,1,1,1,2,3,1,1
875,659563,Jardim da Penha,899900.0,0.0,90.0,2,1,2,1,0,2,24,0,1, Frente,2, ,4,0,0,0,0,1,1,0,1,1,1,2,2,1,1
876,501199,Praia do Canto,900000.0,970.0,130.0,1,1,2,1,1,1,20,1,1, Frente,2, livres ,2,1,0,0,0,1,1,0,1,1,1,4,1,1,1
877,64800,Jardim da Penha,900000.0,784.81,173.0,3,1,2,0,0,1,20,1,0, Lateral,2," cobertas, 01 livre, 01 solidária. ",4,0,0,0,0,0,0,0,0,0,0,4,3,1,0
878,416683,Bento Ferreira,900000.0,1815.72,266.0,1,2,4,1,1,1,10,1,1, Frente,4, privativas / cobertas ,1,1,1,1,0,1,1,1,1,1,1,4,1,2,1
879,473623,Mata da Praia,900000.0,701.0,115.0,1,1,2,1,0,1,160,1,1, Frente,2, livres / privativas ,4,0,1,1,0,1,1,0,1,0,0,4,1,1,1
880,585695,Praia de Santa Helena,900000.0,766.0,132.0,5,4,3,1,1,1,96,1,1, Frente,3, privativas ,4,1,1,1,0,1,1,1,1,1,1,4,5,4,1
881,604961,Praia do Canto,900000.0,2085.35,290.0,6,2,2,1,1,2,10,3,1, Frente,2, solidárias cobertas ,1,1,0,0,0,0,1,0,1,0,1,4,6,2,1
882,605091,Mata da Praia,900000.0,711.0,116.0,3,1,3,1,0,1,204,1,1, Frente,3, livres ,6,1,1,1,1,1,1,1,1,1,1,3,3,1,1
883,505137,Jardim Camburi,900000.0,0.0,257.0,1,3,2,0,1,2,3,2,0, Frente,2, privativa coberta ,1,1,0,0,0,0,0,0,0,0,0,4,1,3,0
884,505141,Jardim Camburi,900000.0,0.0,257.0,1,3,2,1,1,2,3,2,0, Frente,2, privativa coberta ,1,1,0,0,0,0,0,0,0,0,0,4,1,3,0
885,626552,Praia de Santa Helena,900000.0,772.59,108.0,4,3,2,1,0,2,192,1,1, Lateral,2, cobertas e solidarias no térreo ,4,0,1,1,1,1,1,1,1,1,1,3,4,3,1
886,634916,Barro Vermelho,900000.0,859.0,118.0,3,1,3,1,0,1,42,1,1, Frente,3," privativas, cobertas e solidárias ",3,1,1,1,0,1,1,1,1,1,1,3,3,1,1
887,633779,Jardim da Penha,900000.0,1258.52,127.0,3,1,2,1,1,1,20,1,0, Lateral,2, ,4,1,0,0,0,1,1,0,1,1,1,4,3,1,1
888,648708,Praia do Canto,900000.0,1200.0,142.0,1,1,2,0,0,1,22,1,0, Frente,2, livres ,2,0,0,0,0,0,1,0,1,0,1,4,1,1,1
889,653584,Bento Ferreira,900000.0,915.0,128.46,1,3,2,1,0,1,52,2,1, Frente,2, privativa ,4,0,1,1,0,1,1,1,1,1,1,3,1,3,0
890,653431,Jardim da Penha,900000.0,630.57,173.3,3,1,2,1,0,2,16,2,0, Fundo,2," privativas, cobertas e livres ",4,1,0,1,0,1,1,0,1,0,0,4,3,1,1
891,649273,Praia do Canto,900000.0,2067.9,108.0,1,1,2,1,0,1,24,2,1, Frente,2, coletiva ,2,1,0,0,0,1,1,1,1,0,1,3,1,1,1
892,657027,Praia do Canto,900000.0,1390.0,320.0,3,1,3,1,1,1,45,1,0, Frente,3, 1 solta e 2 solidárias. todas cobertas ,4,1,0,1,0,0,1,0,0,0,0,4,3,1,1
893,534641,Jardim da Penha,920000.0,0.0,177.0,1,1,2,1,1,2,7,1,0, Frente,2, privativas ,2,1,0,0,0,0,1,0,0,0,1,4,1,1,0
894,597463,Jardim Camburi,926386.0,0.0,245.95,1,1,2,0,0,1,20,1,1, Frente,2, ,4,0,0,0,0,0,1,1,0,0,1,3,1,1,1
895,656542,Bento Ferreira,932000.0,915.0,220.51,1,2,2,1,0,1,52,2,1, Frente,2, ,4,0,1,1,0,1,1,1,1,1,1,3,1,2,0
896,541657,Jardim Camburi,950000.0,700.0,190.0,1,2,2,1,0,1,12,1,1, Frente,2," privativas, cobertas ",2,1,0,1,0,1,1,0,1,1,1,3,1,2,1
897,575417,Praia do Canto,950000.0,1125.93,128.0,3,1,2,1,1,2,24,2,0, Fundo,2, privativa e coberta ,2,0,1,1,1,0,1,0,1,0,0,3,3,1,1
898,562424,Jardim da Penha,950000.0,1093.53,230.0,3,1,4,1,1,1,4,2,1, Frente,4," privativas, cobertas e 2 presas e 2 soltas ",2,1,0,1,0,0,0,0,1,1,1,4,3,1,0
899,393368,Jardim Camburi,950000.0,490.0,197.0,3,1,2,0,1,1,20,1,1, Frente,2, privativas ,4,1,1,0,0,1,1,0,1,0,1,3,3,1,1
900,575753,Mata da Praia,950000.0,1116.1,160.0,1,2,2,1,0,2,72,1,1, Frente,2, solidaria ,6,0,1,0,1,1,1,1,1,1,1,3,1,2,1
901,578628,Praia de Santa Helena,950000.0,551.0,108.0,1,2,3,1,0,1,96,1,1, Lateral,3, privativas e cobertas ,4,1,1,1,1,1,1,1,1,1,1,3,1,2,1
902,592947,Praia do Canto,950000.0,889.0,133.97,1,2,2,1,0,1,28,1,1, Frente,2," coberta, privativa ",2,1,0,1,1,1,1,1,1,1,1,3,1,2,1
903,619933,Mata da Praia,956882.8,0.0,158.13,1,1,3,1,0,1,52,1,1, Frente,3, coberta ,13,1,1,0,1,1,1,1,1,1,1,3,1,1,0
904,590190,Enseada do Suá,970000.0,1146.85,128.0,1,1,2,0,1,1,33,2,1, Frente,2," privativa, livre e coberta ",3,1,0,1,0,1,1,0,0,1,1,3,1,1,1
905,613348,Mata da Praia,977992.68,0.0,124.3,1,1,2,1,0,1,52,1,0, Fundo,2, cobertas ,4,1,1,0,1,1,1,1,1,1,1,3,1,1,0
906,384903,Jardim Camburi,980000.0,854.51,168.0,4,2,3,1,0,2,32,2,1, Fundo,3," cobertas, privativas e livres ",4,1,1,1,0,0,1,0,1,1,1,4,4,2,1
907,627193,Praia do Canto,980000.0,1616.65,250.98,3,1,3,1,1,1,22,1,1, Frente,3, privativa / livre / coberta ,2,1,0,1,0,1,1,0,1,0,1,3,3,1,1
908,652958,Mata da Praia,980000.0,1375.0,125.0,1,1,1,0,1,1,50,1,0, Frente,1, privativa ,4,1,0,0,0,0,1,0,1,0,0,3,1,1,1
909,592046,Jardim da Penha,980000.0,665.93,140.0,1,2,3,1,0,2,52,2,1, Frente,3," privativa, livre e coberta. ",2,0,1,0,1,1,1,1,1,1,1,4,1,2,1
910,342111,Jardim Camburi,985000.0,460.0,170.0,2,2,2,1,0,1,18,1,1, Frente,2, privativa ,2,1,0,1,0,1,1,0,1,0,1,2,2,2,0
911,576183,Jardim da Penha,985000.0,1319.85,198.57,3,2,2,1,0,2,24,2,1, Fundo,2, privativas e cobertas ,6,0,1,1,0,1,1,0,1,0,0,3,3,2,0
912,590673,Jardim da Penha,985000.0,1940.0,198.0,1,3,4,1,1,1,8,2,0, Frente,4," privativas, cobertas e soltas ",2,1,0,1,0,1,1,0,1,0,1,3,1,3,0
913,620247,Jardim da Penha,985000.0,820.0,200.0,4,2,2,1,0,1,8,3,0, Frente,2, privativas soltas ,2,1,0,1,0,0,1,0,1,0,1,4,4,2,1
